feature_set,n_features,model,calibration,K0,mean,mean_err
20,20,kNN,uncalibrated,4.84,1,0
20,20,kNN,uncalibrated,4.85,1,0
20,20,kNN,uncalibrated,4.86,1,0
20,20,kNN,uncalibrated,4.87,1,0
20,20,kNN,uncalibrated,4.88,1,0
20,20,kNN,uncalibrated,4.9,1,0
20,20,kNN,uncalibrated,4.93,1,0
20,20,kNN kd_tree,calibrated,4.67,0.000159261026288774,6.40276233237868E-19
20,20,kNN kd_tree,calibrated,4.7,0.000159261026288775,6.40276233237868E-19
20,20,kNN kd_tree,calibrated,4.72,0.000160479467572363,8.57069013280172E-07
20,20,kNN kd_tree,calibrated,4.73,0.00141946060557707,0.000704802200046636
20,20,kNN kd_tree,calibrated,4.74,0.0106461169389926,0.00171602204210218
20,20,kNN kd_tree,calibrated,4.75,0.0648085352314688,0.00642659246259016
20,20,kNN kd_tree,calibrated,4.76,0.204993362867936,0.0123637360363068
20,20,kNN kd_tree,calibrated,4.77,0.472090509351316,0.0179830067446894
20,20,kNN kd_tree,calibrated,4.78,0.746802881179593,0.0132887005524359
20,20,kNN kd_tree,calibrated,4.79,0.919682796973396,0.00565741034466723
20,20,kNN kd_tree,calibrated,4.81,0.996877089367466,0.000794838166123498
20,20,kNN kd_tree,calibrated,4.82,0.999504717645858,0.000303943853972505
20,20,kNN kd_tree,calibrated,4.83,0.999836481720366,4.57074292505324E-07
20,20,kNN kd_tree,calibrated,4.84,0.999836938794597,4.30560463497216E-15
20,20,kNN kd_tree,calibrated,4.85,0.999836938794591,4.11831391011561E-15
20,20,kNN kd_tree,calibrated,4.86,0.999836938794608,4.64439612620813E-15
20,20,kNN kd_tree,calibrated,4.87,0.999836938794604,3.92208970471224E-15
20,20,kNN kd_tree,calibrated,4.88,0.999836938794604,4.9026121308903E-15
20,20,kNN kd_tree,calibrated,4.9,0.999836938794595,4.9026121308903E-15
20,20,kNN kd_tree,calibrated,4.93,0.999836938794604,4.9026121308903E-15
20,20,kNN kd_tree,uncalibrated,4.67,0,0
20,20,kNN kd_tree,uncalibrated,4.7,0,0
20,20,kNN kd_tree,uncalibrated,4.72,3.61729064930387E-05,3.61729064930367E-05
20,20,kNN kd_tree,uncalibrated,4.73,0.00129295678802314,0.000544402858115005
20,20,kNN kd_tree,uncalibrated,4.74,0.0119190283400809,0.00190841344695815
20,20,kNN kd_tree,uncalibrated,4.75,0.066697775703842,0.00695487038175569
20,20,kNN kd_tree,uncalibrated,4.76,0.205086774386595,0.0122496102101452
20,20,kNN kd_tree,uncalibrated,4.77,0.463012516184722,0.0155960462922201
20,20,kNN kd_tree,uncalibrated,4.78,0.731527777777777,0.0125693293426283
20,20,kNN kd_tree,uncalibrated,4.79,0.90755555555555,0.00575651512198018
20,20,kNN kd_tree,uncalibrated,4.81,0.994754265342501,0.00123208254681975
20,20,kNN kd_tree,uncalibrated,4.82,0.999373638344227,0.00029956427015243
20,20,kNN kd_tree,uncalibrated,4.83,0.999973488865333,2.65111346765774E-05
20,20,kNN kd_tree,uncalibrated,4.84,1,0
20,20,kNN kd_tree,uncalibrated,4.85,1,0
20,20,kNN kd_tree,uncalibrated,4.86,1,0
20,20,kNN kd_tree,uncalibrated,4.87,1,0
20,20,kNN kd_tree,uncalibrated,4.88,1,0
20,20,kNN kd_tree,uncalibrated,4.9,1,0
20,20,kNN kd_tree,uncalibrated,4.93,1,0
20,20,SVM (RBF),calibrated,4.67,0.000176537565696887,6.11313486558361E-06
20,20,SVM (RBF),calibrated,4.7,0.00127789137575371,8.76136971023163E-05
20,20,SVM (RBF),calibrated,4.72,0.0113995958222258,0.00074953914225937
20,20,SVM (RBF),calibrated,4.73,0.0334220298207139,0.00155461240675533
20,20,SVM (RBF),calibrated,4.74,0.0883264813956616,0.00316880341083617
20,20,SVM (RBF),calibrated,4.75,0.199379321091693,0.0085426760373504
20,20,SVM (RBF),calibrated,4.76,0.367245599155967,0.00916860126175468
20,20,SVM (RBF),calibrated,4.77,0.570940147949744,0.0114243187660726
20,20,SVM (RBF),calibrated,4.78,0.746525909293392,0.00895746033391454
20,20,SVM (RBF),calibrated,4.79,0.87273165610083,0.0044202078984757
20,20,SVM (RBF),calibrated,4.81,0.973010165846572,0.00234281102424821
20,20,SVM (RBF),calibrated,4.82,0.989220032773977,0.000730362822691787
20,20,SVM (RBF),calibrated,4.83,0.995132098305928,0.000246977617292976
20,20,SVM (RBF),calibrated,4.84,0.997421876221944,0.000248704898713759
20,20,SVM (RBF),calibrated,4.85,0.998669517574979,7.52932148489195E-05
20,20,SVM (RBF),calibrated,4.86,0.999193647036819,3.43798711217461E-05
20,20,SVM (RBF),calibrated,4.87,0.99945295039615,1.92705210286139E-05
20,20,SVM (RBF),calibrated,4.88,0.999610616357991,8.90473238786872E-06
20,20,SVM (RBF),calibrated,4.9,0.999758429163235,4.16390832031394E-06
20,20,SVM (RBF),calibrated,4.93,0.999823449848553,5.02481255076903E-06
20,20,SVM (RBF),uncalibrated,4.67,0.177105729270393,0.00037905036639519
20,20,SVM (RBF),uncalibrated,4.7,0.211400120369403,0.0011309364398548
20,20,SVM (RBF),uncalibrated,4.72,0.264460181811263,0.00144201920303729
20,20,SVM (RBF),uncalibrated,4.73,0.298886756662751,0.00124050222592118
20,20,SVM (RBF),uncalibrated,4.74,0.340410109062503,0.001469136309841
20,20,SVM (RBF),uncalibrated,4.75,0.384879068254704,0.00245982323561165
20,20,SVM (RBF),uncalibrated,4.76,0.431345007650935,0.00224871926417182
20,20,SVM (RBF),uncalibrated,4.77,0.478127091524658,0.00272346225996259
20,20,SVM (RBF),uncalibrated,4.78,0.521206066233762,0.00255992628231066
20,20,SVM (RBF),uncalibrated,4.79,0.562304735630777,0.0022133569628243
20,20,SVM (RBF),uncalibrated,4.81,0.62907695246987,0.00324968843493062
20,20,SVM (RBF),uncalibrated,4.82,0.658405462672952,0.00141686740320069
20,20,SVM (RBF),uncalibrated,4.83,0.682002621050335,0.0012109156939727
20,20,SVM (RBF),uncalibrated,4.84,0.699580400099615,0.00177796643415202
20,20,SVM (RBF),uncalibrated,4.85,0.717158710989006,0.00117375108727683
20,20,SVM (RBF),uncalibrated,4.86,0.729993880665923,0.000853794050182785
20,20,SVM (RBF),uncalibrated,4.87,0.739642674025855,0.00071279381538079
20,20,SVM (RBF),uncalibrated,4.88,0.747721752623947,0.000567653358103384
20,20,SVM (RBF),uncalibrated,4.9,0.759574372057994,0.000429139373527628
20,20,SVM (RBF),uncalibrated,4.93,0.767823049127813,0.000597032238398401
20,20,Neural Network,calibrated,4.67,0.00015926156087666,1.5551287328063E-09
20,20,Neural Network,calibrated,4.7,0.000160247085804612,1.58484853876489E-07
20,20,Neural Network,calibrated,4.72,0.000897017398424963,0.000422869354905834
20,20,Neural Network,calibrated,4.73,0.00807544289821879,0.00126697036346555
20,20,Neural Network,calibrated,4.74,0.039102609714307,0.00350443226948302
20,20,Neural Network,calibrated,4.75,0.132566987384181,0.0115055001102513
20,20,Neural Network,calibrated,4.76,0.322458753640549,0.0116551235168692
20,20,Neural Network,calibrated,4.77,0.582216067922599,0.0157213217030012
20,20,Neural Network,calibrated,4.78,0.803016849156149,0.0103301789379912
20,20,Neural Network,calibrated,4.79,0.93194736111288,0.00492878244279787
20,20,Neural Network,calibrated,4.81,0.995579432696719,0.0007760735549825
20,20,Neural Network,calibrated,4.82,0.999275417369222,0.000365215035237761
20,20,Neural Network,calibrated,4.83,0.999825275936476,1.87402413975103E-06
20,20,Neural Network,calibrated,4.84,0.99983233115142,9.75316509465755E-07
20,20,Neural Network,calibrated,4.85,0.999835761147049,1.20217520235109E-07
20,20,Neural Network,calibrated,4.86,0.999836398133959,7.64718036907401E-08
20,20,Neural Network,calibrated,4.87,0.999836662391074,2.48909863448272E-08
20,20,Neural Network,calibrated,4.88,0.999836790941567,9.02098808567915E-09
20,20,Neural Network,calibrated,4.9,0.999836898876041,3.49818205409023E-09
20,20,Neural Network,calibrated,4.93,0.99983693886523,8.06519615176576E-10
20,20,Neural Network,uncalibrated,4.67,7.56199916109849E-06,3.90819084267885E-07
20,20,Neural Network,uncalibrated,4.7,0.000252723480611893,3.91832773989026E-05
20,20,Neural Network,uncalibrated,4.72,0.00426351518714792,0.000609477021071754
20,20,Neural Network,uncalibrated,4.73,0.0163982491653933,0.00159700433442344
20,20,Neural Network,uncalibrated,4.74,0.0531899656251632,0.0030844955242479
20,20,Neural Network,uncalibrated,4.75,0.140032891673766,0.00958059301821846
20,20,Neural Network,uncalibrated,4.76,0.29530084721504,0.0101431611144348
20,20,Neural Network,uncalibrated,4.77,0.507760482897363,0.0140500926090152
20,20,Neural Network,uncalibrated,4.78,0.709194369185639,0.0115993172291005
20,20,Neural Network,uncalibrated,4.79,0.857048085594445,0.00584624033043353
20,20,Neural Network,uncalibrated,4.81,0.974979535049084,0.00216801381537446
20,20,Neural Network,uncalibrated,4.82,0.99198833833179,0.0011216360724159
20,20,Neural Network,uncalibrated,4.83,0.997435453555923,0.000220909988317086
20,20,Neural Network,uncalibrated,4.84,0.998901297199483,0.000186431367485251
20,20,Neural Network,uncalibrated,4.85,0.999544967903514,4.27853988176513E-05
20,20,Neural Network,uncalibrated,4.86,0.999785025680331,2.32971077405683E-05
20,20,Neural Network,uncalibrated,4.87,0.999889649653722,7.94472749034667E-06
20,20,Neural Network,uncalibrated,4.88,0.99993864986923,3.39890419085887E-06
20,20,Neural Network,uncalibrated,4.9,0.99997967500977,1.28398184796167E-06
20,20,Neural Network,uncalibrated,4.93,0.999994973568624,4.25622569865763E-07
12,12,Logistic Regression,calibrated,4.67,0.000238739043730747,1.32974806328135E-05
12,12,Logistic Regression,calibrated,4.7,0.00307712385765771,0.000211510724716382
12,12,Logistic Regression,calibrated,4.72,0.0165830753691282,0.000905238687097299
12,12,Logistic Regression,calibrated,4.73,0.0374444544230569,0.00198659095413945
12,12,Logistic Regression,calibrated,4.74,0.079295386280524,0.00309946149282949
12,12,Logistic Regression,calibrated,4.75,0.147352226972322,0.00707370403854719
12,12,Logistic Regression,calibrated,4.76,0.251822778882204,0.00856177573504545
12,12,Logistic Regression,calibrated,4.77,0.38770895722097,0.0116525038594001
12,12,Logistic Regression,calibrated,4.78,0.529625348176241,0.0109199918275581
12,12,Logistic Regression,calibrated,4.79,0.662904951072747,0.00693950054548191
12,12,Logistic Regression,calibrated,4.81,0.856932358684346,0.00953377246945181
12,12,Logistic Regression,calibrated,4.82,0.915580610545776,0.00457463462799807
12,12,Logistic Regression,calibrated,4.83,0.951573561681448,0.00313559907626737
12,12,Logistic Regression,calibrated,4.84,0.97099654890855,0.00313341550481505
12,12,Logistic Regression,calibrated,4.85,0.984079708272008,0.00130389602451463
12,12,Logistic Regression,calibrated,4.86,0.991128156999983,0.00113542750289599
12,12,Logistic Regression,calibrated,4.87,0.994869067514341,0.000414007070233634
12,12,Logistic Regression,calibrated,4.88,0.996964388021863,0.000225723549964493
12,12,Logistic Regression,calibrated,4.9,0.998928174554598,9.71282881450558E-05
12,12,Logistic Regression,calibrated,4.93,0.99976693853197,2.3127488369345E-05
12,12,Logistic Regression,uncalibrated,4.67,0.000254026153308977,1.34462260251155E-05
12,12,Logistic Regression,uncalibrated,4.7,0.00316761606384632,0.000206453437763788
12,12,Logistic Regression,uncalibrated,4.72,0.0166956804521648,0.000876714420473147
12,12,Logistic Regression,uncalibrated,4.73,0.0373539404242593,0.0019065964922993
12,12,Logistic Regression,uncalibrated,4.74,0.0786916676483853,0.00301628002748708
12,12,Logistic Regression,uncalibrated,4.75,0.145957918400364,0.00692607401520342
12,12,Logistic Regression,uncalibrated,4.76,0.249215882523284,0.008404366564509
12,12,Logistic Regression,uncalibrated,4.77,0.383876782658209,0.0115358190950288
12,12,Logistic Regression,uncalibrated,4.78,0.525130340343015,0.0108186643921812
12,12,Logistic Regression,uncalibrated,4.79,0.658373268874283,0.00689899057024409
12,12,Logistic Regression,uncalibrated,4.81,0.853434148042421,0.00963688055372885
12,12,Logistic Regression,uncalibrated,4.82,0.912930752456284,0.0045097729091841
12,12,Logistic Regression,uncalibrated,4.83,0.949657878048061,0.00316579261820255
12,12,Logistic Regression,uncalibrated,4.84,0.969594645108956,0.00320921766529764
12,12,Logistic Regression,uncalibrated,4.85,0.983184872377438,0.0013006071902445
12,12,Logistic Regression,uncalibrated,4.86,0.990544105890151,0.00116031817985525
12,12,Logistic Regression,uncalibrated,4.87,0.994462118184927,0.000435269417183683
12,12,Logistic Regression,uncalibrated,4.88,0.996689543270275,0.000236383750067602
12,12,Logistic Regression,uncalibrated,4.9,0.998816181570083,0.000103924065095618
12,12,Logistic Regression,uncalibrated,4.93,0.999732071405024,2.58924301638986E-05
12,12,Logistic Regression C = 0.00175,calibrated,4.67,0.000370085449873558,4.832064832819E-05
12,12,Logistic Regression C = 0.00175,calibrated,4.7,0.00397934006090891,0.000579163017712748
12,12,Logistic Regression C = 0.00175,calibrated,4.72,0.0183086585116548,0.00154322189241137
12,12,Logistic Regression C = 0.00175,calibrated,4.73,0.0392421595545883,0.0032588444735773
12,12,Logistic Regression C = 0.00175,calibrated,4.74,0.0775664623216022,0.00372854951110889
12,12,Logistic Regression C = 0.00175,calibrated,4.75,0.134338289122555,0.00774349235567735
12,12,Logistic Regression C = 0.00175,calibrated,4.76,0.221179428711888,0.00885531194628006
12,12,Logistic Regression C = 0.00175,calibrated,4.77,0.334578279220676,0.0123685402115844
12,12,Logistic Regression C = 0.00175,calibrated,4.78,0.453707566828774,0.0116836373429826
12,12,Logistic Regression C = 0.00175,calibrated,4.79,0.57320215867217,0.00858816240921518
12,12,Logistic Regression C = 0.00175,calibrated,4.81,0.78191651311034,0.0134912070669553
12,12,Logistic Regression C = 0.00175,calibrated,4.82,0.858022235795166,0.00695253557497039
12,12,Logistic Regression C = 0.00175,calibrated,4.83,0.910411219435965,0.00619917856358271
12,12,Logistic Regression C = 0.00175,calibrated,4.84,0.941272657382644,0.00593843100052549
12,12,Logistic Regression C = 0.00175,calibrated,4.85,0.965341076059165,0.00381284611888004
12,12,Logistic Regression C = 0.00175,calibrated,4.86,0.979860279407786,0.00343979409762671
12,12,Logistic Regression C = 0.00175,calibrated,4.87,0.988588852178423,0.00113723281985226
12,12,Logistic Regression C = 0.00175,calibrated,4.88,0.993375118431492,0.000746036969843096
12,12,Logistic Regression C = 0.00175,calibrated,4.9,0.997655312185282,0.000345458825947128
12,12,Logistic Regression C = 0.00175,calibrated,4.93,0.999660714479838,4.65943739395688E-05
12,12,Logistic Regression C = 0.00175,uncalibrated,4.67,0.0313612212907945,0.000869837536176463
12,12,Logistic Regression C = 0.00175,uncalibrated,4.7,0.0666359264064765,0.00245098449329352
12,12,Logistic Regression C = 0.00175,uncalibrated,4.72,0.106827391715705,0.00172223016081561
12,12,Logistic Regression C = 0.00175,uncalibrated,4.73,0.1366942878395,0.00259843463454152
12,12,Logistic Regression C = 0.00175,uncalibrated,4.74,0.177266618449443,0.0028729537992645
12,12,Logistic Regression C = 0.00175,uncalibrated,4.75,0.221579837320169,0.00468944798286778
12,12,Logistic Regression C = 0.00175,uncalibrated,4.76,0.277350891753735,0.00488005650405717
12,12,Logistic Regression C = 0.00175,uncalibrated,4.77,0.341060714359934,0.00668686621098261
12,12,Logistic Regression C = 0.00175,uncalibrated,4.78,0.406853801442524,0.00672539794658928
12,12,Logistic Regression C = 0.00175,uncalibrated,4.79,0.473530928406945,0.00520254613806712
12,12,Logistic Regression C = 0.00175,uncalibrated,4.81,0.607913260215751,0.0119491315434686
12,12,Logistic Regression C = 0.00175,uncalibrated,4.82,0.673941356919207,0.00645008131014249
12,12,Logistic Regression C = 0.00175,uncalibrated,4.83,0.730418609420835,0.0065564818806409
12,12,Logistic Regression C = 0.00175,uncalibrated,4.84,0.770409132360608,0.00884965139018101
12,12,Logistic Regression C = 0.00175,uncalibrated,4.85,0.818445128651877,0.00531498995319877
12,12,Logistic Regression C = 0.00175,uncalibrated,4.86,0.856395564842072,0.00561053202405611
12,12,Logistic Regression C = 0.00175,uncalibrated,4.87,0.882005830782225,0.00443258522508356
12,12,Logistic Regression C = 0.00175,uncalibrated,4.88,0.903853475716339,0.00402420386490832
12,12,Logistic Regression C = 0.00175,uncalibrated,4.9,0.941740566039936,0.00292134876183772
12,12,Logistic Regression C = 0.00175,uncalibrated,4.93,0.968126715670447,0.00190026986007674
12,12,kNN,calibrated,4.67,0.000159261026288774,6.40276233237868E-19
12,12,kNN,calibrated,4.7,0.00015993714212864,6.76115839849628E-07
12,12,kNN,calibrated,4.72,0.00135056827894,0.000543327350676971
12,12,kNN,calibrated,4.73,0.00716543382894077,0.00157851227757576
12,12,kNN,calibrated,4.74,0.0242710037071353,0.00262331091291547
12,12,kNN,calibrated,4.75,0.0666331287544146,0.00828424240891232
12,12,kNN,calibrated,4.76,0.154944266248223,0.00951914408828296
12,12,kNN,calibrated,4.77,0.317626127403417,0.0149352066619036
12,12,kNN,calibrated,4.78,0.497789774006953,0.0166098029201578
12,12,kNN,calibrated,4.79,0.681141033865551,0.00919531372098673
12,12,kNN,calibrated,4.81,0.914320306698549,0.00877829767255317
12,12,kNN,calibrated,4.82,0.963923485197141,0.00642714558719302
12,12,kNN,calibrated,4.83,0.986748392633278,0.00246176085961036
12,12,kNN,calibrated,4.84,0.995030505240863,0.00124815103468123
12,12,kNN,calibrated,4.85,0.998203862733041,0.000689737384817253
12,12,kNN,calibrated,4.86,0.999503858018506,0.000192596625519903
12,12,kNN,calibrated,4.87,0.999673141037801,0.000111622295934678
12,12,kNN,calibrated,4.88,0.999788020400963,4.84056133266484E-05
12,12,kNN,calibrated,4.9,0.999830697187538,6.24160710066546E-06
12,12,kNN,calibrated,4.93,0.999836749334833,1.89459805713943E-07
12,12,kNN,uncalibrated,4.67,0,0
12,12,kNN,uncalibrated,4.7,0,0
12,12,kNN,uncalibrated,4.72,0.00181430096051227,0.000539279816766623
12,12,kNN,uncalibrated,4.73,0.00926430517711172,0.00179712615235326
12,12,kNN,uncalibrated,4.74,0.029642857142857,0.00260357841040456
12,12,kNN,uncalibrated,4.75,0.080416861098149,0.00794803937846709
12,12,kNN,uncalibrated,4.76,0.179084380610413,0.0104547592400091
12,12,kNN,uncalibrated,4.77,0.347345705653863,0.0146995979591556
12,12,kNN,uncalibrated,4.78,0.529527777777778,0.0158907705762235
12,12,kNN,uncalibrated,4.79,0.702565487442619,0.00844643291997238
12,12,kNN,uncalibrated,4.81,0.919047619047619,0.00837789661319077
12,12,kNN,uncalibrated,4.82,0.965849673202615,0.00618779293289467
12,12,kNN,uncalibrated,4.83,0.987126376507603,0.00249082328264288
12,12,kNN,uncalibrated,4.84,0.995158286778398,0.00125698324022361
12,12,kNN,uncalibrated,4.85,0.998165374677002,0.000801033591731374
12,12,kNN,uncalibrated,4.86,0.999389025966396,0.00028587768912224
12,12,kNN,uncalibrated,4.87,0.999784017278619,0.000139416247163731
12,12,kNN,uncalibrated,4.88,0.999977480013494,2.25199864880512E-05
12,12,kNN,uncalibrated,4.9,0.999977799977822,2.22000222000804E-05
12,12,kNN,uncalibrated,4.93,1,0
12,12,kNN kd_tree,calibrated,4.67,0.000159261026288774,6.40276233237868E-19
12,12,kNN kd_tree,calibrated,4.7,0.00015993714212864,6.76115839849628E-07
12,12,kNN kd_tree,calibrated,4.72,0.00135056827894,0.000543327350676971
12,12,kNN kd_tree,calibrated,4.73,0.00716543382894077,0.00157851227757576
12,12,kNN kd_tree,calibrated,4.74,0.0242710037071353,0.00262331091291547
12,12,kNN kd_tree,calibrated,4.75,0.0666331287544146,0.00828424240891232
12,12,kNN kd_tree,calibrated,4.76,0.154944266248223,0.00951914408828296
12,12,kNN kd_tree,calibrated,4.77,0.317626127403417,0.0149352066619036
12,12,kNN kd_tree,calibrated,4.78,0.497789774006953,0.0166098029201578
12,12,kNN kd_tree,calibrated,4.79,0.681141033865551,0.00919531372098673
12,12,kNN kd_tree,calibrated,4.81,0.914320306698549,0.00877829767255317
12,12,kNN kd_tree,calibrated,4.82,0.963923485197141,0.00642714558719302
12,12,kNN kd_tree,calibrated,4.83,0.986748392633278,0.00246176085961036
12,12,kNN kd_tree,calibrated,4.84,0.995030505240863,0.00124815103468123
12,12,kNN kd_tree,calibrated,4.85,0.998203862733041,0.000689737384817253
12,12,kNN kd_tree,calibrated,4.86,0.999503858018506,0.000192596625519903
12,12,kNN kd_tree,calibrated,4.87,0.999673141037801,0.000111622295934678
12,12,kNN kd_tree,calibrated,4.88,0.999788020400963,4.84056133266484E-05
12,12,kNN kd_tree,calibrated,4.9,0.999830697187538,6.24160710066546E-06
12,12,kNN kd_tree,calibrated,4.93,0.999836749334833,1.89459805713943E-07
12,12,kNN kd_tree,uncalibrated,4.67,0,0
12,12,kNN kd_tree,uncalibrated,4.7,0,0
12,12,kNN kd_tree,uncalibrated,4.72,0.00181430096051227,0.000539279816766623
12,12,kNN kd_tree,uncalibrated,4.73,0.00926430517711172,0.00179712615235326
12,12,kNN kd_tree,uncalibrated,4.74,0.029642857142857,0.00260357841040456
12,12,kNN kd_tree,uncalibrated,4.75,0.080416861098149,0.00794803937846709
12,12,kNN kd_tree,uncalibrated,4.76,0.179084380610413,0.0104547592400091
12,12,kNN kd_tree,uncalibrated,4.77,0.347345705653863,0.0146995979591556
12,12,kNN kd_tree,uncalibrated,4.78,0.529527777777778,0.0158907705762235
12,12,kNN kd_tree,uncalibrated,4.79,0.702565487442619,0.00844643291997238
12,12,kNN kd_tree,uncalibrated,4.81,0.919047619047619,0.00837789661319077
12,12,kNN kd_tree,uncalibrated,4.82,0.965849673202615,0.00618779293289467
12,12,kNN kd_tree,uncalibrated,4.83,0.987126376507603,0.00249082328264288
12,12,kNN kd_tree,uncalibrated,4.84,0.995158286778398,0.00125698324022361
12,12,kNN kd_tree,uncalibrated,4.85,0.998165374677002,0.000801033591731374
12,12,kNN kd_tree,uncalibrated,4.86,0.999389025966396,0.00028587768912224
12,12,kNN kd_tree,uncalibrated,4.87,0.999784017278619,0.000139416247163731
12,12,kNN kd_tree,uncalibrated,4.88,0.999977480013494,2.25199864880512E-05
12,12,kNN kd_tree,uncalibrated,4.9,0.999977799977822,2.22000222000804E-05
12,12,kNN kd_tree,uncalibrated,4.93,1,0
12,12,SVM (RBF),calibrated,4.67,0.000201031441326201,1.3592561620279E-05
12,12,SVM (RBF),calibrated,4.7,0.00357222101363848,0.000250582122891813
12,12,SVM (RBF),calibrated,4.72,0.0252252684267143,0.00156043475731906
12,12,SVM (RBF),calibrated,4.73,0.0619426533741071,0.00304367353034653
12,12,SVM (RBF),calibrated,4.74,0.136093919762869,0.00420619522571532
12,12,SVM (RBF),calibrated,4.75,0.256805534361459,0.00988709769645293
12,12,SVM (RBF),calibrated,4.76,0.419850884331814,0.00882360538276108
12,12,SVM (RBF),calibrated,4.77,0.603730347879561,0.0102151794607754
12,12,SVM (RBF),calibrated,4.78,0.754026692038443,0.00901884207879647
12,12,SVM (RBF),calibrated,4.79,0.863328827585459,0.00449032587710954
12,12,SVM (RBF),calibrated,4.81,0.964951577729063,0.00306658057447573
12,12,SVM (RBF),calibrated,4.82,0.984847104309583,0.00119315377965374
12,12,SVM (RBF),calibrated,4.83,0.99293991133776,0.000465457941200453
12,12,SVM (RBF),calibrated,4.84,0.996230366882827,0.000465781134103171
12,12,SVM (RBF),calibrated,4.85,0.998084047141019,0.000144572121999882
12,12,SVM (RBF),calibrated,4.86,0.998947585495807,8.07014131505795E-05
12,12,SVM (RBF),calibrated,4.87,0.999303317360688,3.95763906019804E-05
12,12,SVM (RBF),calibrated,4.88,0.999548562120857,1.33410125539431E-05
12,12,SVM (RBF),calibrated,4.9,0.999732885577897,7.07028592796919E-06
12,12,SVM (RBF),calibrated,4.93,0.999803175296374,6.71150643867921E-06
12,12,SVM (RBF),uncalibrated,4.67,0.152063881764829,0.00088616187793622
12,12,SVM (RBF),uncalibrated,4.7,0.219017044893776,0.00136884163067104
12,12,SVM (RBF),uncalibrated,4.72,0.281130445477824,0.001656587608021
12,12,SVM (RBF),uncalibrated,4.73,0.316317056730463,0.00144005406896446
12,12,SVM (RBF),uncalibrated,4.74,0.357349063513591,0.00152091610990851
12,12,SVM (RBF),uncalibrated,4.75,0.398376171918032,0.00242063948388329
12,12,SVM (RBF),uncalibrated,4.76,0.441082007193828,0.00215152004116187
12,12,SVM (RBF),uncalibrated,4.77,0.484325909133862,0.00271276898511737
12,12,SVM (RBF),uncalibrated,4.78,0.523877278887735,0.00282236371548442
12,12,SVM (RBF),uncalibrated,4.79,0.561740384843201,0.00209900632123425
12,12,SVM (RBF),uncalibrated,4.81,0.62720737956725,0.00408989953319339
12,12,SVM (RBF),uncalibrated,4.82,0.658150343929896,0.00174790713861674
12,12,SVM (RBF),uncalibrated,4.83,0.682639901736316,0.00149114154172218
12,12,SVM (RBF),uncalibrated,4.84,0.701292783284091,0.00226398040777126
12,12,SVM (RBF),uncalibrated,4.85,0.720539103465193,0.00143418371177348
12,12,SVM (RBF),uncalibrated,4.86,0.734933190660213,0.0013178165580288
12,12,SVM (RBF),uncalibrated,4.87,0.744951993308366,0.000957532776430464
12,12,SVM (RBF),uncalibrated,4.88,0.754183471560248,0.000622769751013034
12,12,SVM (RBF),uncalibrated,4.9,0.766369659763908,0.000583081103777988
12,12,SVM (RBF),uncalibrated,4.93,0.774300295585178,0.00111185503239516
12,12,Neural Network,calibrated,4.67,0.000159328157348818,9.77561176179217E-08
12,12,Neural Network,calibrated,4.7,0.000545337621009945,0.000193399078215412
12,12,Neural Network,calibrated,4.72,0.00532573322152158,0.00131962780287297
12,12,Neural Network,calibrated,4.73,0.016752655487053,0.00288586958762959
12,12,Neural Network,calibrated,4.74,0.0434049485938983,0.00354904336426287
12,12,Neural Network,calibrated,4.75,0.0967214593641893,0.00986027955223886
12,12,Neural Network,calibrated,4.76,0.18669094314561,0.00911841143895138
12,12,Neural Network,calibrated,4.77,0.328389659547396,0.0140935972944223
12,12,Neural Network,calibrated,4.78,0.475690789714976,0.0151932457759014
12,12,Neural Network,calibrated,4.79,0.630478349913782,0.0100799066471141
12,12,Neural Network,calibrated,4.81,0.866754545370799,0.0100252654765869
12,12,Neural Network,calibrated,4.82,0.936595506515116,0.00739719162331246
12,12,Neural Network,calibrated,4.83,0.971939521362601,0.0026185392222518
12,12,Neural Network,calibrated,4.84,0.988850659749554,0.00329383553141133
12,12,Neural Network,calibrated,4.85,0.994901218689205,0.00179839057434902
12,12,Neural Network,calibrated,4.86,0.998095930400613,0.000627344081843371
12,12,Neural Network,calibrated,4.87,0.99962834698032,0.00013423608578672
12,12,Neural Network,calibrated,4.88,0.999796778496549,3.55661733042467E-05
12,12,Neural Network,calibrated,4.9,0.999798938711343,3.69705455263083E-05
12,12,Neural Network,calibrated,4.93,0.999836944034104,7.48317424692502E-09
12,12,Neural Network,uncalibrated,4.67,1.09816593226868E-05,2.61611249898051E-06
12,12,Neural Network,uncalibrated,4.7,0.000660073497633329,0.000296483790804664
12,12,Neural Network,uncalibrated,4.72,0.00682260574099213,0.00111653933965459
12,12,Neural Network,uncalibrated,4.73,0.0209644875467437,0.00272728530564942
12,12,Neural Network,uncalibrated,4.74,0.0553221267133562,0.00364204468125343
12,12,Neural Network,uncalibrated,4.75,0.11781312458608,0.0108433284364588
12,12,Neural Network,uncalibrated,4.76,0.221744200036003,0.0107918349882923
12,12,Neural Network,uncalibrated,4.77,0.369391102576843,0.0132886419616885
12,12,Neural Network,uncalibrated,4.78,0.523694629431252,0.0139193524671091
12,12,Neural Network,uncalibrated,4.79,0.672074677865521,0.0090027881027455
12,12,Neural Network,uncalibrated,4.81,0.884259220810077,0.00890730720902444
12,12,Neural Network,uncalibrated,4.82,0.943879217115601,0.00637632160206364
