feature_set,n_features,model,calibration,K0,chi,chi_err
20,20,SVM (RBF),calibrated,4.79,0.0248737788154463,0.00151501338132737
20,20,SVM (RBF),calibrated,4.81,0.00260837975954459,0.000324111288272023
20,20,SVM (RBF),calibrated,4.82,0.000381348377422821,7.16781080000302E-05
20,20,SVM (RBF),calibrated,4.83,8.38870415199261E-05,2.46426302382605E-05
20,20,SVM (RBF),calibrated,4.84,2.09711971920994E-05,8.14534964461894E-06
20,20,SVM (RBF),calibrated,4.85,3.70895627251262E-06,8.46014318424259E-07
20,20,SVM (RBF),calibrated,4.86,1.14194954694235E-06,2.580837006847E-07
20,20,SVM (RBF),calibrated,4.87,3.62655171229368E-07,6.16362291063668E-08
20,20,SVM (RBF),calibrated,4.88,1.08295580637289E-07,1.13267898654653E-08
20,20,SVM (RBF),calibrated,4.9,2.67553895503069E-08,3.48943343823684E-09
20,20,SVM (RBF),calibrated,4.93,9.54992351171222E-09,1.58146963545858E-09
20,20,SVM (RBF),uncalibrated,4.67,0.000356746027680183,1.19975861184524E-05
20,20,SVM (RBF),uncalibrated,4.7,0.00108118449584523,4.25918758491519E-05
20,20,SVM (RBF),uncalibrated,4.72,0.00217662936610398,7.98088641650552E-05
20,20,SVM (RBF),uncalibrated,4.73,0.00288073963058238,9.48598310065275E-05
20,20,SVM (RBF),uncalibrated,4.74,0.00349460728118977,9.30591581671931E-05
20,20,SVM (RBF),uncalibrated,4.75,0.00408838474197721,0.000170550699643189
20,20,SVM (RBF),uncalibrated,4.76,0.00418477064168111,0.000112598911409142
20,20,SVM (RBF),uncalibrated,4.77,0.00414075057914178,0.000103232445740937
20,20,SVM (RBF),uncalibrated,4.78,0.00384914629150227,9.96258194373581E-05
20,20,SVM (RBF),uncalibrated,4.79,0.00336852771510471,0.000109575307400476
20,20,SVM (RBF),uncalibrated,4.81,0.00232399454908312,8.21142227911148E-05
20,20,SVM (RBF),uncalibrated,4.82,0.00179913423792704,9.89683845208771E-05
20,20,SVM (RBF),uncalibrated,4.83,0.00136724783953396,4.08745987847758E-05
20,20,SVM (RBF),uncalibrated,4.84,0.00103865164009833,9.8885756176014E-05
20,20,SVM (RBF),uncalibrated,4.85,0.000765252529600537,4.27534203055428E-05
20,20,SVM (RBF),uncalibrated,4.86,0.000568471998680239,3.30972741322385E-05
20,20,SVM (RBF),uncalibrated,4.87,0.000431779545952686,2.19559863869057E-05
20,20,SVM (RBF),uncalibrated,4.88,0.000328530721658787,1.05662953585415E-05
20,20,SVM (RBF),uncalibrated,4.9,0.000219577472542478,8.88253087123986E-06
20,20,SVM (RBF),uncalibrated,4.93,0.000198252877026379,1.93520309807702E-05
20,20,Neural Network,calibrated,4.67,2.87152054500446E-15,4.25166244545064E-16
20,20,Neural Network,calibrated,4.7,1.06009801127278E-10,7.47024203158947E-11
20,20,Neural Network,calibrated,4.72,0.000342082506254591,0.00021728603227877
20,20,Neural Network,calibrated,4.73,0.00454868689974773,0.00110978017162247
20,20,Neural Network,calibrated,4.74,0.0240502324965056,0.00244815398137928
20,20,Neural Network,calibrated,4.75,0.0809428610614237,0.00670079184314891
20,20,Neural Network,calibrated,4.76,0.157123381251069,0.00374511480080639
20,20,Neural Network,calibrated,4.77,0.1756488186273,0.00158043697491562
20,20,Neural Network,calibrated,4.78,0.110774341861945,0.00514559255232793
20,20,Neural Network,calibrated,4.79,0.0397499868121408,0.00344916550395336
20,20,Neural Network,calibrated,4.81,0.00207661753444046,0.000470519388869035
20,20,Neural Network,calibrated,4.82,0.000263180675048148,0.00022691134308258
20,20,Neural Network,calibrated,4.83,1.0415285170791E-08,5.28730854176787E-09
20,20,Neural Network,calibrated,4.84,5.0898300479503E-09,3.11681566625132E-09
20,20,Neural Network,calibrated,4.85,1.77004794844846E-11,5.35457870827782E-12
20,20,Neural Network,calibrated,4.86,6.81717267226366E-12,5.03130014169427E-12
20,20,Neural Network,calibrated,4.87,6.70765536645001E-13,2.1127297722861E-13
20,20,Neural Network,calibrated,4.88,1.2844272133958E-13,1.7985354190538E-14
20,20,Neural Network,calibrated,4.9,2.562870572391E-14,9.88062301733656E-15
20,20,Neural Network,calibrated,4.93,6.75623704563052E-16,1.17193691107492E-16
20,20,Neural Network,uncalibrated,4.67,3.41055111980701E-10,7.77289848550681E-11
20,20,Neural Network,uncalibrated,4.7,5.72315954932689E-06,5.10764631878865E-06
20,20,Neural Network,uncalibrated,4.72,0.000658536028134348,0.000264421259768057
20,20,Neural Network,uncalibrated,4.73,0.00425441842016914,0.000928829267346161
20,20,Neural Network,uncalibrated,4.74,0.0173902090344586,0.00185346190383433
20,20,Neural Network,uncalibrated,4.75,0.0509413407910092,0.00476798406139308
20,20,Neural Network,uncalibrated,4.76,0.095751629303421,0.00317427631916981
20,20,Neural Network,uncalibrated,4.77,0.118749995694982,0.00168929975715018
20,20,Neural Network,uncalibrated,4.78,0.0926876966258108,0.00264731731125012
20,20,Neural Network,uncalibrated,4.79,0.0462257684241511,0.00268098770286403
20,20,Neural Network,uncalibrated,4.81,0.0052619122144759,0.000578329942982941
20,20,Neural Network,uncalibrated,4.82,0.000793168535404701,0.000280314015034626
20,20,Neural Network,uncalibrated,4.83,8.8488090493851E-05,3.79586638547673E-05
20,20,Neural Network,uncalibrated,4.84,1.65938518731394E-05,7.97918319827129E-06
20,20,Neural Network,uncalibrated,4.85,2.20832967608493E-06,8.76282872343347E-07
20,20,Neural Network,uncalibrated,4.86,4.1898504662782E-07,1.74472769246297E-07
20,20,Neural Network,uncalibrated,4.87,8.58590466235551E-08,2.19609829256293E-08
20,20,Neural Network,uncalibrated,4.88,1.65031377110939E-08,2.39403635433713E-09
20,20,Neural Network,uncalibrated,4.9,3.74331383582689E-09,1.25294449117426E-09
20,20,Neural Network,uncalibrated,4.93,1.23702953081321E-10,2.13756323219015E-11
12,12,Logistic Regression,calibrated,4.67,2.56768843270229E-07,3.98754719406395E-08
12,12,Logistic Regression,calibrated,4.7,6.65256041366205E-05,3.66307712017571E-05
12,12,Logistic Regression,calibrated,4.72,0.00133380131113714,0.000257146591852863
12,12,Logistic Regression,calibrated,4.73,0.00519637771463237,0.000782123228897832
12,12,Logistic Regression,calibrated,4.74,0.0138587383800235,0.00110867398524781
12,12,Logistic Regression,calibrated,4.75,0.0309798982481815,0.00306074897330409
12,12,Logistic Regression,calibrated,4.76,0.0534731098949073,0.0025075082853248
12,12,Logistic Regression,calibrated,4.77,0.0731649472522812,0.00271113124347512
12,12,Logistic Regression,calibrated,4.78,0.0764795484786233,0.00121960398167292
12,12,Logistic Regression,calibrated,4.79,0.0653591883354918,0.00140966297558946
12,12,Logistic Regression,calibrated,4.81,0.0285086809791058,0.00157782902382072
12,12,Logistic Regression,calibrated,4.82,0.0149408920535314,0.00223253967204481
12,12,Logistic Regression,calibrated,4.83,0.0067039861464366,0.000738151799927884
12,12,Logistic Regression,calibrated,4.84,0.00292405335418341,0.000523252339610527
12,12,Logistic Regression,calibrated,4.85,0.00125123484805068,0.000288111151363252
12,12,Logistic Regression,calibrated,4.86,0.00051287208020268,0.000136890350438947
12,12,Logistic Regression,calibrated,4.87,0.000173790362174411,2.79417527590211E-05
12,12,Logistic Regression,calibrated,4.88,6.67581423078387E-05,1.29471061025741E-05
12,12,Logistic Regression,calibrated,4.9,1.69562564180885E-05,3.93113399149858E-06
12,12,Logistic Regression,calibrated,4.93,6.86700887405952E-07,1.2823850547145E-07
12,12,Logistic Regression,uncalibrated,4.67,2.61361944494173E-07,3.85327430457262E-08
12,12,Logistic Regression,uncalibrated,4.7,6.17254365911463E-05,3.27871816233381E-05
12,12,Logistic Regression,uncalibrated,4.72,0.00123877963453001,0.000236208777971834
12,12,Logistic Regression,uncalibrated,4.73,0.0048537504079079,0.000725699373628912
12,12,Logistic Regression,uncalibrated,4.74,0.0130256731142641,0.00104775770924036
12,12,Logistic Regression,uncalibrated,4.75,0.0294426554430027,0.00292982690259435
12,12,Logistic Regression,uncalibrated,4.76,0.0510945381741456,0.00243927046478551
12,12,Logistic Regression,uncalibrated,4.77,0.0704855371334042,0.00266574427803847
12,12,Logistic Regression,uncalibrated,4.78,0.0742337220952857,0.00120022809963922
12,12,Logistic Regression,uncalibrated,4.79,0.0638647879607079,0.00137448525886424
12,12,Logistic Regression,uncalibrated,4.81,0.0282398575788761,0.00152931281762653
12,12,Logistic Regression,uncalibrated,4.82,0.0148911305686066,0.00217575784983016
12,12,Logistic Regression,uncalibrated,4.83,0.00674257760693897,0.000730364714544214
12,12,Logistic Regression,uncalibrated,4.84,0.00297251333794365,0.000524630979256431
12,12,Logistic Regression,uncalibrated,4.85,0.00127922509085563,0.00028645703197835
12,12,Logistic Regression,uncalibrated,4.86,0.000528712603318992,0.00013733372146271
12,12,Logistic Regression,uncalibrated,4.87,0.000185222965617294,2.91603585174507E-05
12,12,Logistic Regression,uncalibrated,4.88,7.24403158257309E-05,1.33997147577769E-05
12,12,Logistic Regression,uncalibrated,4.9,1.84126763275233E-05,4.03130254545825E-06
12,12,Logistic Regression,uncalibrated,4.93,8.15305450807569E-07,1.46956238678012E-07
12,12,Logistic Regression C = 0.00175,calibrated,4.67,3.67742552409854E-06,1.14146379102892E-06
12,12,Logistic Regression C = 0.00175,calibrated,4.7,0.000423105595695301,0.000218142994307007
12,12,Logistic Regression C = 0.00175,calibrated,4.72,0.0041678619528991,0.000741612197766964
12,12,Logistic Regression C = 0.00175,calibrated,4.73,0.0115908540654811,0.00182401388768548
12,12,Logistic Regression C = 0.00175,calibrated,4.74,0.0248669034894734,0.00174835631873291
12,12,Logistic Regression C = 0.00175,calibrated,4.75,0.0457382292356204,0.00474655709751982
12,12,Logistic Regression C = 0.00175,calibrated,4.76,0.0753077949650059,0.00352998296696131
12,12,Logistic Regression C = 0.00175,calibrated,4.77,0.102455110249217,0.00436184615258793
12,12,Logistic Regression C = 0.00175,calibrated,4.78,0.115796888417564,0.00173198998659807
12,12,Logistic Regression C = 0.00175,calibrated,4.79,0.11349611678966,0.00143343659268328
12,12,Logistic Regression C = 0.00175,calibrated,4.81,0.0736752773401571,0.00323892258786188
12,12,Logistic Regression C = 0.00175,calibrated,4.82,0.0490928741437365,0.00464261735800575
12,12,Logistic Regression C = 0.00175,calibrated,4.83,0.029791544163844,0.002239934229069
12,12,Logistic Regression C = 0.00175,calibrated,4.84,0.0171522941507738,0.00249794057480245
12,12,Logistic Regression C = 0.00175,calibrated,4.85,0.00955967384422376,0.002068837852584
12,12,Logistic Regression C = 0.00175,calibrated,4.86,0.00504728388673439,0.0012891583706282
12,12,Logistic Regression C = 0.00175,calibrated,4.87,0.00189455793761005,0.000298404974894517
12,12,Logistic Regression C = 0.00175,calibrated,4.88,0.000833570148557377,0.000196357803161571
12,12,Logistic Regression C = 0.00175,calibrated,4.9,0.000271885649469133,8.33829169271036E-05
12,12,Logistic Regression C = 0.00175,calibrated,4.93,6.22899401963553E-06,1.83104889961812E-06
12,12,Logistic Regression C = 0.00175,uncalibrated,4.67,0.000364458074041073,3.51430948712485E-05
12,12,Logistic Regression C = 0.00175,uncalibrated,4.7,0.00151110924838171,0.000149180452896392
12,12,Logistic Regression C = 0.00175,uncalibrated,4.72,0.00393402664926097,0.000297367506560722
12,12,Logistic Regression C = 0.00175,uncalibrated,4.73,0.00681446699820961,0.00066037860597776
12,12,Logistic Regression C = 0.00175,uncalibrated,4.74,0.0101715105652251,0.000494929442725408
12,12,Logistic Regression C = 0.00175,uncalibrated,4.75,0.015014447150238,0.00115819119515927
12,12,Logistic Regression C = 0.00175,uncalibrated,4.76,0.0206391604950977,0.000907728916552834
12,12,Logistic Regression C = 0.00175,uncalibrated,4.77,0.0269465436066582,0.00154736597332971
12,12,Logistic Regression C = 0.00175,uncalibrated,4.78,0.0318784502205633,0.000927088603850727
12,12,Logistic Regression C = 0.00175,uncalibrated,4.79,0.035824297304778,0.0013263074685917
12,12,Logistic Regression C = 0.00175,uncalibrated,4.81,0.0364518045585591,0.00121188789049842
12,12,Logistic Regression C = 0.00175,uncalibrated,4.82,0.0342576520922601,0.00160610662438366
12,12,Logistic Regression C = 0.00175,uncalibrated,4.83,0.0299718179753667,0.00106300249788724
12,12,Logistic Regression C = 0.00175,uncalibrated,4.84,0.0257886306511117,0.00126117402742769
12,12,Logistic Regression C = 0.00175,uncalibrated,4.85,0.0212346206484789,0.00126532677021207
12,12,Logistic Regression C = 0.00175,uncalibrated,4.86,0.0167757455066612,0.00148901757145385
12,12,Logistic Regression C = 0.00175,uncalibrated,4.87,0.0129174121195897,0.000637592210912999
12,12,Logistic Regression C = 0.00175,uncalibrated,4.88,0.00997875307486174,0.000547021125161416
12,12,Logistic Regression C = 0.00175,uncalibrated,4.9,0.00557580917560047,0.000464290363811944
12,12,Logistic Regression C = 0.00175,uncalibrated,4.93,0.00204897283523328,0.00017450278025464
12,12,kNN kd_tree,calibrated,4.67,-5.14334442385442E-38,2.72973070466928E-54
12,12,kNN kd_tree,calibrated,4.7,2.27743475715816E-09,2.27743475715785E-09
12,12,kNN kd_tree,calibrated,4.72,0.000744018968663599,0.000414741155679815
12,12,kNN kd_tree,calibrated,4.73,0.00549675124030993,0.00136547140115158
12,12,kNN kd_tree,calibrated,4.74,0.0189243646532194,0.00229868159820331
12,12,kNN kd_tree,calibrated,4.75,0.0499454342862083,0.00597698526998903
12,12,kNN kd_tree,calibrated,4.76,0.10791242414875,0.00620639611688082
12,12,kNN kd_tree,calibrated,4.77,0.179304889005527,0.00558286314535159
12,12,kNN kd_tree,calibrated,4.78,0.206598596900756,0.00126921991600256
12,12,kNN kd_tree,calibrated,4.79,0.17814952941196,0.00310473755043343
12,12,kNN kd_tree,calibrated,4.81,0.0606461928977296,0.00610563709487488
12,12,kNN kd_tree,calibrated,4.82,0.0254669444939752,0.00518261154016486
12,12,kNN kd_tree,calibrated,4.83,0.00868392646880262,0.00229174850220229
12,12,kNN kd_tree,calibrated,4.84,0.00300236629610579,0.000909835016382193
12,12,kNN kd_tree,calibrated,4.85,0.00104483436958208,0.000493683364454632
12,12,kNN kd_tree,calibrated,4.86,0.000109641278967844,7.96269463899282E-05
12,12,kNN kd_tree,calibrated,4.87,6.12474091164641E-05,5.56937443164029E-05
12,12,kNN kd_tree,calibrated,4.88,1.36381584518812E-05,1.36361789888408E-05
12,12,kNN kd_tree,calibrated,4.9,3.17032803876296E-07,3.1636655380972E-07
12,12,kNN kd_tree,calibrated,4.93,3.26644663295634E-10,3.26644663295629E-10
12,12,kNN kd_tree,uncalibrated,4.67,0,0
12,12,kNN kd_tree,uncalibrated,4.7,0,0
12,12,kNN kd_tree,uncalibrated,4.72,0.000786753702715536,0.00031722559062463
12,12,kNN kd_tree,uncalibrated,4.73,0.00576208939825222,0.00122966760595582
12,12,kNN kd_tree,uncalibrated,4.74,0.0181085997632076,0.00190216775936824
12,12,kNN kd_tree,uncalibrated,4.75,0.0484042144639104,0.00535132876720927
12,12,kNN kd_tree,uncalibrated,4.76,0.0994145291159996,0.00555237895948233
12,12,kNN kd_tree,uncalibrated,4.77,0.154036941257508,0.0040435819167906
12,12,kNN kd_tree,uncalibrated,4.78,0.167820127254533,0.001478891529013
12,12,kNN kd_tree,uncalibrated,4.79,0.140033443916936,0.00274034488677407
12,12,kNN kd_tree,uncalibrated,4.81,0.0453070881942744,0.00434369162845984
12,12,kNN kd_tree,uncalibrated,4.82,0.0185888268660638,0.00394277154406743
12,12,kNN kd_tree,uncalibrated,4.83,0.00622222687423186,0.00164054580478481
12,12,kNN kd_tree,uncalibrated,4.84,0.00239899473364444,0.000704938183284448
12,12,kNN kd_tree,uncalibrated,4.85,0.00077763766675991,0.000349262917896583
12,12,kNN kd_tree,uncalibrated,4.86,0.000206499658287382,0.000138171928016622
12,12,kNN kd_tree,uncalibrated,4.87,6.23677983673505E-05,4.6681149405977E-05
12,12,kNN kd_tree,uncalibrated,4.88,4.50399729760169E-06,4.50399729760162E-06
12,12,kNN kd_tree,uncalibrated,4.9,4.4400044400041E-06,4.44000444000444E-06
12,12,kNN kd_tree,uncalibrated,4.93,0,0
12,12,SVM (RBF),calibrated,4.67,1.16952920330626E-06,6.23953787081923E-07
12,12,SVM (RBF),calibrated,4.7,0.000159453787957922,4.04602194074862E-05
12,12,SVM (RBF),calibrated,4.72,0.00367860580906073,0.000688103555100065
12,12,SVM (RBF),calibrated,4.73,0.0133989155089231,0.001435467680267
12,12,SVM (RBF),calibrated,4.74,0.0330280880278059,0.00179986684098888
12,12,SVM (RBF),calibrated,4.75,0.0619796663968833,0.00353431399828453
12,12,SVM (RBF),calibrated,4.76,0.0803014946197452,0.00163976259853791
12,12,SVM (RBF),calibrated,4.77,0.0771813160455159,0.00123979394311925
12,12,SVM (RBF),calibrated,4.78,0.0528452524947304,0.00165751027586298
12,12,SVM (RBF),calibrated,4.79,0.0265462871667659,0.00153650381554853
12,12,SVM (RBF),calibrated,4.81,0.004026045242372,0.00040506251651524
12,12,SVM (RBF),calibrated,4.82,0.000936879856231852,0.000206968366789781
12,12,SVM (RBF),calibrated,4.83,0.000197679674018377,4.20500254702726E-05
12,12,SVM (RBF),calibrated,4.84,6.75407302697536E-05,2.0849010780255E-05
12,12,SVM (RBF),calibrated,4.85,1.83419333304795E-05,4.64072940091321E-06
12,12,SVM (RBF),calibrated,4.86,4.01979190465189E-06,1.22691647088919E-06
12,12,SVM (RBF),calibrated,4.87,1.71629027338903E-06,3.78293456680711E-07
12,12,SVM (RBF),calibrated,4.88,4.08532002579821E-07,6.20258607603575E-08
12,12,SVM (RBF),calibrated,4.9,9.8555183448849E-08,1.82168603007944E-08
12,12,SVM (RBF),calibrated,4.93,2.26089337774662E-08,1.56866647498777E-09
12,12,SVM (RBF),uncalibrated,4.67,0.000890380437945906,2.7788697379244E-05
12,12,SVM (RBF),uncalibrated,4.7,0.00181835391622052,6.3381782820087E-05
12,12,SVM (RBF),uncalibrated,4.72,0.00273809715550058,0.000112590311439952
12,12,SVM (RBF),uncalibrated,4.73,0.00335229542728488,0.000159777867201693
12,12,SVM (RBF),uncalibrated,4.74,0.00377503694549571,0.000126177073060713
12,12,SVM (RBF),uncalibrated,4.75,0.00424796402124047,0.000194441336609895
12,12,SVM (RBF),uncalibrated,4.76,0.00436860757861795,0.000127124991494209
12,12,SVM (RBF),uncalibrated,4.77,0.00446427695727724,0.000108918886311404
12,12,SVM (RBF),uncalibrated,4.78,0.00429107400029599,0.000117471082804306
12,12,SVM (RBF),uncalibrated,4.79,0.00407464665864342,0.000148190059750138
12,12,SVM (RBF),uncalibrated,4.81,0.00317669802137254,0.000104896018007685
12,12,SVM (RBF),uncalibrated,4.82,0.00262301000298622,0.00016547777388183
12,12,SVM (RBF),uncalibrated,4.83,0.00211559198893196,6.29442266909734E-05
12,12,SVM (RBF),uncalibrated,4.84,0.00167857887902205,0.000153179236530831
12,12,SVM (RBF),uncalibrated,4.85,0.00129857329384276,8.18178960648008E-05
12,12,SVM (RBF),uncalibrated,4.86,0.000975953977882426,7.28546967307131E-05
12,12,SVM (RBF),uncalibrated,4.87,0.000773648726398984,4.17989813359581E-05
12,12,SVM (RBF),uncalibrated,4.88,0.000600390510826961,2.04124348948636E-05
12,12,SVM (RBF),uncalibrated,4.9,0.000478871765930373,1.65994544964554E-05
12,12,SVM (RBF),uncalibrated,4.93,0.000542989118814196,2.21799899066318E-05
12,12,Neural Network,calibrated,4.67,7.16290997059725E-11,7.09167499935976E-11
12,12,Neural Network,calibrated,4.7,0.000176664210658696,0.000103659085576584
12,12,Neural Network,calibrated,4.72,0.00343374694840732,0.000963416825052104
12,12,Neural Network,calibrated,4.73,0.0119514568608543,0.00236494428460174
12,12,Neural Network,calibrated,4.74,0.031190502796388,0.0027888734037578
12,12,Neural Network,calibrated,4.75,0.0683980190270428,0.00651472341469992
12,12,Neural Network,calibrated,4.76,0.120289587368613,0.00595923535224143
12,12,Neural Network,calibrated,4.77,0.17665541625695,0.00564977354298521
12,12,Neural Network,calibrated,4.78,0.201520100067348,0.00126588924658641
12,12,Neural Network,calibrated,4.79,0.187248294641853,0.00243775409386464
12,12,Neural Network,calibrated,4.81,0.0907094855529222,0.00582840430986456
12,12,Neural Network,calibrated,4.82,0.0440205047029738,0.00605063841630262
12,12,Neural Network,calibrated,4.83,0.019006581845766,0.00192796703044921
12,12,Neural Network,calibrated,4.84,0.00668360816005902,0.00241470726118842
12,12,Neural Network,calibrated,4.85,0.00303559660581027,0.00106629953183848
12,12,Neural Network,calibrated,4.86,0.000922003781046717,0.000427607045108994
12,12,Neural Network,calibrated,4.87,6.66846323472296E-05,6.15533006961143E-05
12,12,Neural Network,calibrated,4.88,4.18007118362119E-06,4.17190280825728E-06
12,12,Neural Network,calibrated,4.9,1.12856237848811E-05,1.12626345862324E-05
12,12,Neural Network,calibrated,4.93,2.25944527691788E-13,1.91818721794758E-13
12,12,Neural Network,uncalibrated,4.67,2.59430785003196E-08,2.18005400944289E-08
12,12,Neural Network,uncalibrated,4.7,0.000250320355757108,0.000223330499669433
12,12,Neural Network,uncalibrated,4.72,0.00300054116260021,0.000760909555030431
12,12,Neural Network,uncalibrated,4.73,0.0105030964144639,0.00193592319405602
12,12,Neural Network,uncalibrated,4.74,0.0297158585200927,0.00239296099547734
12,12,Neural Network,uncalibrated,4.75,0.0638270621758606,0.00671887814762987
12,12,Neural Network,uncalibrated,4.76,0.108575900167054,0.0052772141227425
12,12,Neural Network,uncalibrated,4.77,0.150675686049589,0.00426897332870067
12,12,Neural Network,uncalibrated,4.78,0.159458729950691,0.00126653009397324
12,12,Neural Network,uncalibrated,4.79,0.137693568512987,0.00256881025529592
12,12,Neural Network,uncalibrated,4.81,0.0581067284950937,0.00468323880386922
12,12,Neural Network,uncalibrated,4.82,0.0271123130753342,0.00463848093278215
12,12,Neural Network,uncalibrated,4.83,0.0104303437342717,0.0011714805337542
12,12,Neural Network,uncalibrated,4.84,0.00359438229344501,0.00100932153951621
12,12,Neural Network,uncalibrated,4.85,0.00145357955172598,0.000510574197770447
12,12,Neural Network,uncalibrated,4.86,0.000486329116673332,0.000210680774270705
12,12,Neural Network,uncalibrated,4.87,5.81873691156739E-05,3.50689899231731E-05
12,12,Neural Network,uncalibrated,4.88,6.08736175324588E-06,3.05803448251352E-06
12,12,Neural Network,uncalibrated,4.9,1.36946841669369E-06,8.56446449097451E-07
12,12,Neural Network,uncalibrated,4.93,7.72237756497683E-10,6.58459088767833E-10
